sports_category_descr,predicted_interaction,acid
HANDBALL,0.00018173536718360926,I3GM3ZDC1EWFUHAS
HIKING,6.433882471626821e-09,I3GM3ZDC1EWFUHAS
CYCLING,2.8828173998641192e-09,I3GM3ZDC1EWFUHAS
SWIM,2.8229095701321083e-09,I3GM3ZDC1EWFUHAS
NOT SPORTS SPECIFIC,0.9999999768196282,I8B4ZB1D5SFOZJWF
HANDBALL,0.000152069803464048,I8B4ZB1D5SFOZJWF
HIKING,7.84522259971687e-09,I8B4ZB1D5SFOZJWF
SWIM,3.955567839143767e-09,I8B4ZB1D5SFOZJWF
BASKETBALL,3.301686901615685e-09,I8B4ZB1D5SFOZJWF
ORIGINALS,0.9999999963125484,I9YBG0OZI7ZF3GC4
HANDBALL,6.040606899536069e-05,I9YBG0OZI7ZF3GC4
BASKETBALL,6.279302918842444e-09,I9YBG0OZI7ZF3GC4
HIKING,5.698249110312082e-09,I9YBG0OZI7ZF3GC4
SWIM,1.3430390534149637e-09,I9YBG0OZI7ZF3GC4
SKATEBOARDING,0.999999999991508,IRZL2FZV3M8ME9CW
TRACK AND FIELD,1.2779737861031224e-07,IRZL2FZV3M8ME9CW
HIKING,8.63034130870259e-10,IRZL2FZV3M8ME9CW
FOOTBALL/SOCCER,4.83424281688766e-10,IRZL2FZV3M8ME9CW
NOT SPORTS SPECIFIC,4.007922499581405e-10,IRZL2FZV3M8ME9CW
TENNIS,0.9999999999698583,IWJ2F33A11649M50
BASKETBALL,2.258938928006359e-09,IWJ2F33A11649M50
HIKING,1.8985463132305337e-09,IWJ2F33A11649M50
SWIM,1.306798411866382e-09,IWJ2F33A11649M50
FOOTBALL/SOCCER,7.261527834768937e-10,IWJ2F33A11649M50
FOOTBALL/SOCCER,0.9999999669522595,IYZXPJ2PREBXJVXE
HANDBALL,0.00018173536718360926,IYZXPJ2PREBXJVXE
HIKING,6.433882471626821e-09,IYZXPJ2PREBXJVXE
CYCLING,2.8828173998641192e-09,IYZXPJ2PREBXJVXE
SWIM,2.8229095701321083e-09,IYZXPJ2PREBXJVXE
FOOTBALL/SOCCER,0.9999999669522595,J1WDMKSYEOZRX8RR
HANDBALL,0.00018173536718360926,J1WDMKSYEOZRX8RR
HIKING,6.433882471626821e-09,J1WDMKSYEOZRX8RR
CYCLING,2.8828173998641192e-09,J1WDMKSYEOZRX8RR
SWIM,2.8229095701321083e-09,J1WDMKSYEOZRX8RR
ORIGINALS,0.9999999963125484,J29FA6B7PW23T1SB
HANDBALL,6.040606899536069e-05,J29FA6B7PW23T1SB
BASKETBALL,6.279302918842444e-09,J29FA6B7PW23T1SB
HIKING,5.698249110312082e-09,J29FA6B7PW23T1SB
SWIM,1.3430390534149637e-09,J29FA6B7PW23T1SB
ORIGINALS,0.9999999963125484,J2HD3AX2WJ31NFUC
HANDBALL,6.040606899536069e-05,J2HD3AX2WJ31NFUC
BASKETBALL,6.279302918842444e-09,J2HD3AX2WJ31NFUC
HIKING,5.698249110312082e-09,J2HD3AX2WJ31NFUC
SWIM,1.3430390534149637e-09,J2HD3AX2WJ31NFUC
ORIGINALS,0.9999999963125484,J6H5Y70ZAX7260PS
HANDBALL,6.040606899536069e-05,J6H5Y70ZAX7260PS
BASKETBALL,6.279302918842444e-09,J6H5Y70ZAX7260PS
HIKING,5.698249110312082e-09,J6H5Y70ZAX7260PS
SWIM,1.3430390534149637e-09,J6H5Y70ZAX7260PS
ORIGINALS,0.9999999963125484,JKEZOGNPYGCOEGQC
HANDBALL,6.040606899536069e-05,JKEZOGNPYGCOEGQC
BASKETBALL,6.279302918842444e-09,JKEZOGNPYGCOEGQC
HIKING,5.698249110312082e-09,JKEZOGNPYGCOEGQC
SWIM,1.3430390534149637e-09,JKEZOGNPYGCOEGQC
FOOTBALL/SOCCER,0.9999999669522595,JMIDFDY3UIGUS12S
HANDBALL,0.00018173536718360926,JMIDFDY3UIGUS12S
HIKING,6.433882471626821e-09,JMIDFDY3UIGUS12S
CYCLING,2.8828173998641192e-09,JMIDFDY3UIGUS12S
SWIM,2.8229095701321083e-09,JMIDFDY3UIGUS12S
ORIGINALS,0.9999999963125484,JMO1038T6L8DSHTO
HANDBALL,6.040606899536069e-05,JMO1038T6L8DSHTO
BASKETBALL,6.279302918842444e-09,JMO1038T6L8DSHTO
HIKING,5.698249110312082e-09,JMO1038T6L8DSHTO
SWIM,1.3430390534149637e-09,JMO1038T6L8DSHTO
TRAINING,0.9999999621579262,JT9CV7MUL06DAN1N
CLIMB,0.0001943689925569336,JT9CV7MUL06DAN1N
SPORT STYLE,5.8709663395453355e-09,JT9CV7MUL06DAN1N
OUTDOOR,3.08089909819533e-09,JT9CV7MUL06DAN1N
SWIM,2.3415700195665643e-09,JT9CV7MUL06DAN1N
FOOTBALL/SOCCER,0.9999999669522595,K1HYGUTPDV3P6L2W
HANDBALL,0.00018173536718360926,K1HYGUTPDV3P6L2W
HIKING,6.433882471626821e-09,K1HYGUTPDV3P6L2W
CYCLING,2.8828173998641192e-09,K1HYGUTPDV3P6L2W
SWIM,2.8229095701321083e-09,K1HYGUTPDV3P6L2W
RUNNING,0.9999999687644883,K4Y01HMUEGUYAFCA
OLYMPIC SPORTS,0.00017663153211532035,K4Y01HMUEGUYAFCA
HIKING,5.711352629832396e-09,K4Y01HMUEGUYAFCA
BASKETBALL,2.373699306008664e-09,K4Y01HMUEGUYAFCA
SWIM,1.0401679041198385e-09,K4Y01HMUEGUYAFCA
ORIGINALS,0.9999999963125484,K5PRSE09BJ2I6FAN
HANDBALL,6.040606899536069e-05,K5PRSE09BJ2I6FAN
BASKETBALL,6.279302918842444e-09,K5PRSE09BJ2I6FAN
HIKING,5.698249110312082e-09,K5PRSE09BJ2I6FAN
SWIM,1.3430390534149637e-09,K5PRSE09BJ2I6FAN
RUNNING,0.9999999687644883,KN1JUD7314E0SRRK
OLYMPIC SPORTS,0.00017663153211532035,KN1JUD7314E0SRRK
HIKING,5.711352629832396e-09,KN1JUD7314E0SRRK
BASKETBALL,2.373699306008664e-09,KN1JUD7314E0SRRK
SWIM,1.0401679041198385e-09,KN1JUD7314E0SRRK
NOT SPORTS SPECIFIC,0.9999999768196282,KNVEOJXMWHHQZRU5
HANDBALL,0.000152069803464048,KNVEOJXMWHHQZRU5
HIKING,7.84522259971687e-09,KNVEOJXMWHHQZRU5
SWIM,3.955567839143767e-09,KNVEOJXMWHHQZRU5
BASKETBALL,3.301686901615685e-09,KNVEOJXMWHHQZRU5
ORIGINALS,0.9999999963125484,KUGGQQRZ9X8INLOJ
HANDBALL,6.040606899536069e-05,KUGGQQRZ9X8INLOJ
BASKETBALL,6.279302918842444e-09,KUGGQQRZ9X8INLOJ
HIKING,5.698249110312082e-09,KUGGQQRZ9X8INLOJ
SWIM,1.3430390534149637e-09,KUGGQQRZ9X8INLOJ
NOT SPORTS SPECIFIC,0.9999999768196282,KWNK29ZJUZDZXHZO
HANDBALL,0.000152069803464048,KWNK29ZJUZDZXHZO
HIKING,7.84522259971687e-09,KWNK29ZJUZDZXHZO
SWIM,3.955567839143767e-09,KWNK29ZJUZDZXHZO
BASKETBALL,3.301686901615685e-09,KWNK29ZJUZDZXHZO
SWIM,0.999999760662496,KZORHXTSJHGG8O1T
YOGA,0.0004891073447269069,KZORHXTSJHGG8O1T
HIKING,7.512841406059776e-09,KZORHXTSJHGG8O1T
NOT SPORTS SPECIFIC,3.955567839143767e-09,KZORHXTSJHGG8O1T
BASKETBALL,2.851559774125995e-09,KZORHXTSJHGG8O1T
ORIGINALS,0.9999999963125484,L05REHURWFILF5JX
HANDBALL,6.040606899536069e-05,L05REHURWFILF5JX
BASKETBALL,6.279302918842444e-09,L05REHURWFILF5JX
HIKING,5.698249110312082e-09,L05REHURWFILF5JX
SWIM,1.3430390534149637e-09,L05REHURWFILF5JX
TRAINING,0.9999999621579262,L2KZFP2V9NYT104F
CLIMB,0.0001943689925569336,L2KZFP2V9NYT104F
SPORT STYLE,5.8709663395453355e-09,L2KZFP2V9NYT104F
OUTDOOR,3.08089909819533e-09,L2KZFP2V9NYT104F
SWIM,2.3415700195665643e-09,L2KZFP2V9NYT104F
FOOTBALL/SOCCER,0.9999999669522595,LDZ341DO7ZMEM58L
HANDBALL,0.00018173536718360926,LDZ341DO7ZMEM58L
HIKING,6.433882471626821e-09,LDZ341DO7ZMEM58L
CYCLING,2.8828173998641192e-09,LDZ341DO7ZMEM58L
SWIM,2.8229095701321083e-09,LDZ341DO7ZMEM58L
FOOTBALL/SOCCER,0.9999999669522595,LFHF1AV53Y2O1TUC
HANDBALL,0.00018173536718360926,LFHF1AV53Y2O1TUC
HIKING,6.433882471626821e-09,LFHF1AV53Y2O1TUC
CYCLING,2.8828173998641192e-09,LFHF1AV53Y2O1TUC
SWIM,2.8229095701321083e-09,LFHF1AV53Y2O1TUC
ORIGINALS,0.9999999963125484,LFLCAWD688P4H45I
HANDBALL,6.040606899536069e-05,LFLCAWD688P4H45I
BASKETBALL,6.279302918842444e-09,LFLCAWD688P4H45I
HIKING,5.698249110312082e-09,LFLCAWD688P4H45I
SWIM,1.3430390534149637e-09,LFLCAWD688P4H45I
FOOTBALL/SOCCER,0.9999999669522595,LTFFC0JOZKWKH8CP
HANDBALL,0.00018173536718360926,LTFFC0JOZKWKH8CP
HIKING,6.433882471626821e-09,LTFFC0JOZKWKH8CP
CYCLING,2.8828173998641192e-09,LTFFC0JOZKWKH8CP
SWIM,2.8229095701321083e-09,LTFFC0JOZKWKH8CP
BASKETBALL,0.9999983425314903,LTNTJPJCQJ03DLZJ
TRACK AND FIELD,0.0012874065942253354,LTNTJPJCQJ03DLZJ
ORIGINALS,6.279302918842444e-09,LTNTJPJCQJ03DLZJ
GOLF,3.9564802612069706e-09,LTNTJPJCQJ03DLZJ
NOT SPORTS SPECIFIC,3.301686901615685e-09,LTNTJPJCQJ03DLZJ
ORIGINALS,0.9999999963125484,M2ZT9581Z6UR8DU7
HANDBALL,6.040606899536069e-05,M2ZT9581Z6UR8DU7
BASKETBALL,6.279302918842444e-09,M2ZT9581Z6UR8DU7
HIKING,5.698249110312082e-09,M2ZT9581Z6UR8DU7
SWIM,1.3430390534149637e-09,M2ZT9581Z6UR8DU7
TRAINING,0.9999999621579262,M3LMJDROY84H27AT
CLIMB,0.0001943689925569336,M3LMJDROY84H27AT
SPORT STYLE,5.8709663395453355e-09,M3LMJDROY84H27AT
OUTDOOR,3.08089909819533e-09,M3LMJDROY84H27AT
SWIM,2.3415700195665643e-09,M3LMJDROY84H27AT
NOT SPORTS SPECIFIC,0.9999999768196282,MAA5ALPIQKMUQ0BQ
HANDBALL,0.000152069803464048,MAA5ALPIQKMUQ0BQ
HIKING,7.84522259971687e-09,MAA5ALPIQKMUQ0BQ
SWIM,3.955567839143767e-09,MAA5ALPIQKMUQ0BQ
BASKETBALL,3.301686901615685e-09,MAA5ALPIQKMUQ0BQ
ORIGINALS,0.9999999963125484,ME1MTGFB4IZNWOL9
HANDBALL,6.040606899536069e-05,ME1MTGFB4IZNWOL9
BASKETBALL,6.279302918842444e-09,ME1MTGFB4IZNWOL9
HIKING,5.698249110312082e-09,ME1MTGFB4IZNWOL9
SWIM,1.3430390534149637e-09,ME1MTGFB4IZNWOL9
NOT SPORTS SPECIFIC,0.9999999768196282,MHKU1N06MUVPLWVF
HANDBALL,0.000152069803464048,MHKU1N06MUVPLWVF
HIKING,7.84522259971687e-09,MHKU1N06MUVPLWVF
SWIM,3.955567839143767e-09,MHKU1N06MUVPLWVF
BASKETBALL,3.301686901615685e-09,MHKU1N06MUVPLWVF
ORIGINALS,0.9999999963125484,MK81X7FJYB2JN9EC
HANDBALL,6.040606899536069e-05,MK81X7FJYB2JN9EC
BASKETBALL,6.279302918842444e-09,MK81X7FJYB2JN9EC
HIKING,5.698249110312082e-09,MK81X7FJYB2JN9EC
SWIM,1.3430390534149637e-09,MK81X7FJYB2JN9EC
FOOTBALL/SOCCER,0.9999999669522595,MQTJ44JHE716QEQ7
HANDBALL,0.00018173536718360926,MQTJ44JHE716QEQ7
HIKING,6.433882471626821e-09,MQTJ44JHE716QEQ7
CYCLING,2.8828173998641192e-09,MQTJ44JHE716QEQ7
SWIM,2.8229095701321083e-09,MQTJ44JHE716QEQ7
TRAINING,0.9999999621579262,MRYP5ZQ51R8HHO0I
CLIMB,0.0001943689925569336,MRYP5ZQ51R8HHO0I
SPORT STYLE,5.8709663395453355e-09,MRYP5ZQ51R8HHO0I
OUTDOOR,3.08089909819533e-09,MRYP5ZQ51R8HHO0I
SWIM,2.3415700195665643e-09,MRYP5ZQ51R8HHO0I
RUNNING,0.9999999687644883,MVJXGZ38FURTJQIZ
OLYMPIC SPORTS,0.00017663153211532035,MVJXGZ38FURTJQIZ
HIKING,5.711352629832396e-09,MVJXGZ38FURTJQIZ
BASKETBALL,2.373699306008664e-09,MVJXGZ38FURTJQIZ
SWIM,1.0401679041198385e-09,MVJXGZ38FURTJQIZ
SKATEBOARDING,0.999999999991508,N3NJBIQIW9JBIKVH
TRACK AND FIELD,1.2779737861031224e-07,N3NJBIQIW9JBIKVH
HIKING,8.63034130870259e-10,N3NJBIQIW9JBIKVH
FOOTBALL/SOCCER,4.83424281688766e-10,N3NJBIQIW9JBIKVH
NOT SPORTS SPECIFIC,4.007922499581405e-10,N3NJBIQIW9JBIKVH
RUNNING,0.9999999687644883,N7GXBO1JOC3QD68Y
OLYMPIC SPORTS,0.00017663153211532035,N7GXBO1JOC3QD68Y
HIKING,5.711352629832396e-09,N7GXBO1JOC3QD68Y
BASKETBALL,2.373699306008664e-09,N7GXBO1JOC3QD68Y
SWIM,1.0401679041198385e-09,N7GXBO1JOC3QD68Y
RUNNING,0.9999999687644883,N94WJTN1CFW4ZVNW
OLYMPIC SPORTS,0.00017663153211532035,N94WJTN1CFW4ZVNW
HIKING,5.711352629832396e-09,N94WJTN1CFW4ZVNW
BASKETBALL,2.373699306008664e-09,N94WJTN1CFW4ZVNW
SWIM,1.0401679041198385e-09,N94WJTN1CFW4ZVNW
BASKETBALL,0.9999983425314903,NIK9IGAPHX5ASE2R
TRACK AND FIELD,0.0012874065942253354,NIK9IGAPHX5ASE2R
ORIGINALS,6.279302918842444e-09,NIK9IGAPHX5ASE2R
GOLF,3.9564802612069706e-09,NIK9IGAPHX5ASE2R
NOT SPORTS SPECIFIC,3.301686901615685e-09,NIK9IGAPHX5ASE2R
RUNNING,0.9999999687644883,NPAY4VO254BY4W37
OLYMPIC SPORTS,0.00017663153211532035,NPAY4VO254BY4W37
HIKING,5.711352629832396e-09,NPAY4VO254BY4W37
BASKETBALL,2.373699306008664e-09,NPAY4VO254BY4W37
SWIM,1.0401679041198385e-09,NPAY4VO254BY4W37
ORIGINALS,0.9999999963125484,NWQJ6UA503W2FK3W
HANDBALL,6.040606899536069e-05,NWQJ6UA503W2FK3W
BASKETBALL,6.279302918842444e-09,NWQJ6UA503W2FK3W
HIKING,5.698249110312082e-09,NWQJ6UA503W2FK3W
SWIM,1.3430390534149637e-09,NWQJ6UA503W2FK3W
ORIGINALS,0.9999999963125484,O06UFDZBHUBZYXRN
HANDBALL,6.040606899536069e-05,O06UFDZBHUBZYXRN
BASKETBALL,6.279302918842444e-09,O06UFDZBHUBZYXRN
HIKING,5.698249110312082e-09,O06UFDZBHUBZYXRN
SWIM,1.3430390534149637e-09,O06UFDZBHUBZYXRN
ORIGINALS,0.9999999963125484,O1932CSQRCRZNGW6
HANDBALL,6.040606899536069e-05,O1932CSQRCRZNGW6
BASKETBALL,6.279302918842444e-09,O1932CSQRCRZNGW6
HIKING,5.698249110312082e-09,O1932CSQRCRZNGW6
SWIM,1.3430390534149637e-09,O1932CSQRCRZNGW6
ORIGINALS,0.9999999963125484,O8YVJY72QTTN8HX7
HANDBALL,6.040606899536069e-05,O8YVJY72QTTN8HX7
BASKETBALL,6.279302918842444e-09,O8YVJY72QTTN8HX7
HIKING,5.698249110312082e-09,O8YVJY72QTTN8HX7
SWIM,1.3430390534149637e-09,O8YVJY72QTTN8HX7
ORIGINALS,0.9999999963125484,OEJJHECICJYVG3K3
HANDBALL,6.040606899536069e-05,OEJJHECICJYVG3K3
BASKETBALL,6.279302918842444e-09,OEJJHECICJYVG3K3
HIKING,5.698249110312082e-09,OEJJHECICJYVG3K3
SWIM,1.3430390534149637e-09,OEJJHECICJYVG3K3
NOT SPORTS SPECIFIC,0.9999999768196282,OF93DHUJE3X6E63N
HANDBALL,0.000152069803464048,OF93DHUJE3X6E63N
HIKING,7.84522259971687e-09,OF93DHUJE3X6E63N
SWIM,3.955567839143767e-09,OF93DHUJE3X6E63N
BASKETBALL,3.301686901615685e-09,OF93DHUJE3X6E63N
ORIGINALS,0.9999999963125484,OKG2A4FCW1JH0V16
HANDBALL,6.040606899536069e-05,OKG2A4FCW1JH0V16
BASKETBALL,6.279302918842444e-09,OKG2A4FCW1JH0V16
HIKING,5.698249110312082e-09,OKG2A4FCW1JH0V16
SWIM,1.3430390534149637e-09,OKG2A4FCW1JH0V16
ORIGINALS,0.9999999963125484,OW32MBB8M216YDIZ
HANDBALL,6.040606899536069e-05,OW32MBB8M216YDIZ
BASKETBALL,6.279302918842444e-09,OW32MBB8M216YDIZ
HIKING,5.698249110312082e-09,OW32MBB8M216YDIZ
SWIM,1.3430390534149637e-09,OW32MBB8M216YDIZ
TRAINING,0.9999999621579262,P6D2YKYC3II4T9JD
CLIMB,0.0001943689925569336,P6D2YKYC3II4T9JD
SPORT STYLE,5.8709663395453355e-09,P6D2YKYC3II4T9JD
OUTDOOR,3.08089909819533e-09,P6D2YKYC3II4T9JD
SWIM,2.3415700195665643e-09,P6D2YKYC3II4T9JD
ORIGINALS,0.9999999963125484,P7QI1IEN4P8TBROC
HANDBALL,6.040606899536069e-05,P7QI1IEN4P8TBROC
BASKETBALL,6.279302918842444e-09,P7QI1IEN4P8TBROC
HIKING,5.698249110312082e-09,P7QI1IEN4P8TBROC
SWIM,1.3430390534149637e-09,P7QI1IEN4P8TBROC
FOOTBALL/SOCCER,0.9999999669522595,P8JS95CE6WEQ6911
HANDBALL,0.00018173536718360926,P8JS95CE6WEQ6911
HIKING,6.433882471626821e-09,P8JS95CE6WEQ6911
CYCLING,2.8828173998641192e-09,P8JS95CE6WEQ6911
SWIM,2.8229095701321083e-09,P8JS95CE6WEQ6911
NOT SPORTS SPECIFIC,0.9999999768196282,P9WEU7IPQVH0MWGS
HANDBALL,0.000152069803464048,P9WEU7IPQVH0MWGS
HIKING,7.84522259971687e-09,P9WEU7IPQVH0MWGS
SWIM,3.955567839143767e-09,P9WEU7IPQVH0MWGS
BASKETBALL,3.301686901615685e-09,P9WEU7IPQVH0MWGS
NOT SPORTS SPECIFIC,0.9999999768196282,PAGWWRE1ZCB1QXAU
HANDBALL,0.000152069803464048,PAGWWRE1ZCB1QXAU
HIKING,7.84522259971687e-09,PAGWWRE1ZCB1QXAU
SWIM,3.955567839143767e-09,PAGWWRE1ZCB1QXAU
BASKETBALL,3.301686901615685e-09,PAGWWRE1ZCB1QXAU
FOOTBALL/SOCCER,0.9999999669522595,PPDCAD5YOXQJ3D1W
HANDBALL,0.00018173536718360926,PPDCAD5YOXQJ3D1W
HIKING,6.433882471626821e-09,PPDCAD5YOXQJ3D1W
CYCLING,2.8828173998641192e-09,PPDCAD5YOXQJ3D1W
SWIM,2.8229095701321083e-09,PPDCAD5YOXQJ3D1W
NOT SPORTS SPECIFIC,0.9999999768196282,PQWBPYQEFVXJVA2V
HANDBALL,0.000152069803464048,PQWBPYQEFVXJVA2V
HIKING,7.84522259971687e-09,PQWBPYQEFVXJVA2V
SWIM,3.955567839143767e-09,PQWBPYQEFVXJVA2V
BASKETBALL,3.301686901615685e-09,PQWBPYQEFVXJVA2V
ORIGINALS,0.9999999963125484,PSN8R5KB67F6HVC7
HANDBALL,6.040606899536069e-05,PSN8R5KB67F6HVC7
BASKETBALL,6.279302918842444e-09,PSN8R5KB67F6HVC7
HIKING,5.698249110312082e-09,PSN8R5KB67F6HVC7
SWIM,1.3430390534149637e-09,PSN8R5KB67F6HVC7
SWIM,0.999999760662496,PY3VFISNLCI5OTBW
YOGA,0.0004891073447269069,PY3VFISNLCI5OTBW
HIKING,7.512841406059776e-09,PY3VFISNLCI5OTBW
NOT SPORTS SPECIFIC,3.955567839143767e-09,PY3VFISNLCI5OTBW
BASKETBALL,2.851559774125995e-09,PY3VFISNLCI5OTBW
ORIGINALS,0.9999999963125484,Q2VLL2030I3PMX3L
HANDBALL,6.040606899536069e-05,Q2VLL2030I3PMX3L
BASKETBALL,6.279302918842444e-09,Q2VLL2030I3PMX3L
HIKING,5.698249110312082e-09,Q2VLL2030I3PMX3L
SWIM,1.3430390534149637e-09,Q2VLL2030I3PMX3L
FOOTBALL/SOCCER,0.9999999669522595,QBDTEXDG6VN68XTP
HANDBALL,0.00018173536718360926,QBDTEXDG6VN68XTP
HIKING,6.433882471626821e-09,QBDTEXDG6VN68XTP
CYCLING,2.8828173998641192e-09,QBDTEXDG6VN68XTP
SWIM,2.8229095701321083e-09,QBDTEXDG6VN68XTP
NOT SPORTS SPECIFIC,0.9999999768196282,QBK8GWMMHR74BRCE
HANDBALL,0.000152069803464048,QBK8GWMMHR74BRCE
HIKING,7.84522259971687e-09,QBK8GWMMHR74BRCE
SWIM,3.955567839143767e-09,QBK8GWMMHR74BRCE
BASKETBALL,3.301686901615685e-09,QBK8GWMMHR74BRCE
ORIGINALS,0.9999999963125484,QDTGXX1231F35M9N
HANDBALL,6.040606899536069e-05,QDTGXX1231F35M9N
BASKETBALL,6.279302918842444e-09,QDTGXX1231F35M9N
HIKING,5.698249110312082e-09,QDTGXX1231F35M9N
SWIM,1.3430390534149637e-09,QDTGXX1231F35M9N
TENNIS,0.9999999999698583,QFMO4L04EQPPW0MQ
BASKETBALL,2.258938928006359e-09,QFMO4L04EQPPW0MQ
HIKING,1.8985463132305337e-09,QFMO4L04EQPPW0MQ
SWIM,1.306798411866382e-09,QFMO4L04EQPPW0MQ
FOOTBALL/SOCCER,7.261527834768937e-10,QFMO4L04EQPPW0MQ
ORIGINALS,0.9999999963125484,QO32W3PXVNPJH9S7
HANDBALL,6.040606899536069e-05,QO32W3PXVNPJH9S7
BASKETBALL,6.279302918842444e-09,QO32W3PXVNPJH9S7
HIKING,5.698249110312082e-09,QO32W3PXVNPJH9S7
SWIM,1.3430390534149637e-09,QO32W3PXVNPJH9S7
FOOTBALL/SOCCER,0.9999999669522595,QUC88II1TQL8YX2Y
HANDBALL,0.00018173536718360926,QUC88II1TQL8YX2Y
HIKING,6.433882471626821e-09,QUC88II1TQL8YX2Y
CYCLING,2.8828173998641192e-09,QUC88II1TQL8YX2Y
SWIM,2.8229095701321083e-09,QUC88II1TQL8YX2Y
NOT SPORTS SPECIFIC,0.9999999768196282,R0OIKU30XVFENMRC
HANDBALL,0.000152069803464048,R0OIKU30XVFENMRC
HIKING,7.84522259971687e-09,R0OIKU30XVFENMRC
SWIM,3.955567839143767e-09,R0OIKU30XVFENMRC
BASKETBALL,3.301686901615685e-09,R0OIKU30XVFENMRC
FOOTBALL/SOCCER,0.9999999669522595,R1X85JLJ8O4LAODE
HANDBALL,0.00018173536718360926,R1X85JLJ8O4LAODE
HIKING,6.433882471626821e-09,R1X85JLJ8O4LAODE
CYCLING,2.8828173998641192e-09,R1X85JLJ8O4LAODE
SWIM,2.8229095701321083e-09,R1X85JLJ8O4LAODE
ORIGINALS,0.9999999963125484,RCB3C98X4YIXSSR9
HANDBALL,6.040606899536069e-05,RCB3C98X4YIXSSR9
BASKETBALL,6.279302918842444e-09,RCB3C98X4YIXSSR9
HIKING,5.698249110312082e-09,RCB3C98X4YIXSSR9
SWIM,1.3430390534149637e-09,RCB3C98X4YIXSSR9
SWIM,0.999999760662496,RMNXOIE0ESP4120H
YOGA,0.0004891073447269069,RMNXOIE0ESP4120H
HIKING,7.512841406059776e-09,RMNXOIE0ESP4120H
NOT SPORTS SPECIFIC,3.955567839143767e-09,RMNXOIE0ESP4120H
BASKETBALL,2.851559774125995e-09,RMNXOIE0ESP4120H
SWIM,0.999999760662496,RP73H20HMPQ20ECG
YOGA,0.0004891073447269069,RP73H20HMPQ20ECG
HIKING,7.512841406059776e-09,RP73H20HMPQ20ECG
NOT SPORTS SPECIFIC,3.955567839143767e-09,RP73H20HMPQ20ECG
BASKETBALL,2.851559774125995e-09,RP73H20HMPQ20ECG
RUNNING,0.9999999687644883,RPEBY5631FBO6VDP
OLYMPIC SPORTS,0.00017663153211532035,RPEBY5631FBO6VDP
HIKING,5.711352629832396e-09,RPEBY5631FBO6VDP
BASKETBALL,2.373699306008664e-09,RPEBY5631FBO6VDP
SWIM,1.0401679041198385e-09,RPEBY5631FBO6VDP
ORIGINALS,0.9999999963125484,RTREBB6Z2CV2Y93X
HANDBALL,6.040606899536069e-05,RTREBB6Z2CV2Y93X
BASKETBALL,6.279302918842444e-09,RTREBB6Z2CV2Y93X
HIKING,5.698249110312082e-09,RTREBB6Z2CV2Y93X
SWIM,1.3430390534149637e-09,RTREBB6Z2CV2Y93X
FOOTBALL/SOCCER,0.9999999669522595,RW63D9DLKEQG089J
HANDBALL,0.00018173536718360926,RW63D9DLKEQG089J
HIKING,6.433882471626821e-09,RW63D9DLKEQG089J
CYCLING,2.8828173998641192e-09,RW63D9DLKEQG089J
SWIM,2.8229095701321083e-09,RW63D9DLKEQG089J
TRAINING,0.9999999621579262,RWHPSA8QIJXPHCE0
CLIMB,0.0001943689925569336,RWHPSA8QIJXPHCE0
SPORT STYLE,5.8709663395453355e-09,RWHPSA8QIJXPHCE0
OUTDOOR,3.08089909819533e-09,RWHPSA8QIJXPHCE0
SWIM,2.3415700195665643e-09,RWHPSA8QIJXPHCE0
TENNIS,0.9999999999698583,S0DMWRHNOTTCLBGS
BASKETBALL,2.258938928006359e-09,S0DMWRHNOTTCLBGS
HIKING,1.8985463132305337e-09,S0DMWRHNOTTCLBGS
SWIM,1.306798411866382e-09,S0DMWRHNOTTCLBGS
FOOTBALL/SOCCER,7.261527834768937e-10,S0DMWRHNOTTCLBGS
ORIGINALS,0.9999999963125484,SBSOX00G57UDJ8A9
HANDBALL,6.040606899536069e-05,SBSOX00G57UDJ8A9
BASKETBALL,6.279302918842444e-09,SBSOX00G57UDJ8A9
HIKING,5.698249110312082e-09,SBSOX00G57UDJ8A9
SWIM,1.3430390534149637e-09,SBSOX00G57UDJ8A9
TRAINING,0.9999999621579262,SEWG21PE0ZKYC1VP
CLIMB,0.0001943689925569336,SEWG21PE0ZKYC1VP
SPORT STYLE,5.8709663395453355e-09,SEWG21PE0ZKYC1VP
OUTDOOR,3.08089909819533e-09,SEWG21PE0ZKYC1VP
SWIM,2.3415700195665643e-09,SEWG21PE0ZKYC1VP
TRAINING,0.9999999621579262,SF7R6WU9KHDUR02X
CLIMB,0.0001943689925569336,SF7R6WU9KHDUR02X
SPORT STYLE,5.8709663395453355e-09,SF7R6WU9KHDUR02X
OUTDOOR,3.08089909819533e-09,SF7R6WU9KHDUR02X
SWIM,2.3415700195665643e-09,SF7R6WU9KHDUR02X
ORIGINALS,0.9999999963125484,SM6BFIPKDTH5HZ80
HANDBALL,6.040606899536069e-05,SM6BFIPKDTH5HZ80
BASKETBALL,6.279302918842444e-09,SM6BFIPKDTH5HZ80
HIKING,5.698249110312082e-09,SM6BFIPKDTH5HZ80
SWIM,1.3430390534149637e-09,SM6BFIPKDTH5HZ80
NOT SPORTS SPECIFIC,0.9999999768196282,SN39E4YDAGL397DK
HANDBALL,0.000152069803464048,SN39E4YDAGL397DK
HIKING,7.84522259971687e-09,SN39E4YDAGL397DK
SWIM,3.955567839143767e-09,SN39E4YDAGL397DK
BASKETBALL,3.301686901615685e-09,SN39E4YDAGL397DK
